	Market_place,URL,Product_name,SKU,Price,Currency,Subject,Author,Date,Review,Stars
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Waste,j123,"Nov 12, 2022",Changed wax donut 4 times thinking I wasnt getting it on correctly. Leaked every single time. Put my old toilet back on and didnt leak at all. Complete waste of money! Weak flush as well when testing it out to see if it was leaking.,1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Nov 10, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Great Place to Sit,ToolGuy,"Nov 9, 2022",Worked like a charm. This is my go to toilet.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,GERALDINE,"Nov 9, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Nov 9, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Functionable,HomeDepotCustomer,"Nov 9, 2022",The toilet works fine but the seat is quite uncomfortable.,3
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Nice Piece works great,HomeDepotCustomer,"Nov 9, 2022",Good unit nice looking,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"If you only go #1, this is fine",SadToiletUser,"Nov 7, 2022","Bought this mistakenly thinking we were buying the other similarly-titled 1.28gpf Glacier Bay toilet (which is worth the $179!) Looks nice, but OH MY GOSH don’t buy this thing if you ever plan on going #2 😭. I have 3 kids. We’ve had to ask them to avoid off these toilets due to their unique “feature” of capturing EVERY single mark. They've added a contraption to reduce the water level but, in doing so, dry-docked a section of the toilet meant to be underwater to capture certain “things.”",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,I believe it's the best you can buy in this...,DIYfred,"Nov 4, 2022",I believe it's the best you can buy in this price range. Appearance and performance is very good.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"Stylish designed. Quick, quiet flush. We'll finished. Easy...",HomeDepotCustomer,"Nov 1, 2022","Stylish designed. Quick, quiet flush. We'll finished. Easy installation.",5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Not impressed,jimmy,"Oct 31, 2022","Came in with a discolred tank top, no instructions on how to adjust the flapper, even with the flapper adjustment closed completely it still dosent provide enough H2O to flush well. Aside from this it came with the cheapest seat made. It slides off the toilet when you lean to the side.",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Junk,Queen1,"Oct 30, 2022","After just 2years it cracked under the rim. I cut my hand cleaning it. It never flushed well. I thought it didn't flush well due to less water, boy was I wrong. My new toilet america standard cadet 3 flushes like a champ. I am glad it broke. Now I don't have to brush skid marks after use. Also the TP used to get stuck on the porcelain and wouldn't flush with the first flush. Like I said peace of junk. I hope I don't get an infection from the cut",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Very bad flushing,Anonymous buyer,"Oct 30, 2022",Bowl does not hold enough water to flush waste. Cant wait to replace it.,1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,LISA,"Oct 27, 2022",,1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,It was very especific on how to install the toilet,4 monkey mom,"Oct 27, 2022",wow jm impress i was abke to install the toilet,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,MILDRED,"Oct 26, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Glacier Bay 1.28 toilet,Bob S,"Oct 26, 2022","The box has everything ready to assemble, the only problem is the seat does not auto close as they show in the online assembly instructions.",4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Plus and Minus Glacier Bay,Lbeck,"Oct 26, 2022","This model toilet works well, but it is too long and cuts away a lot of space in our bathroom.",4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 23, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 23, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"Simple, simple",Atrinii,"Oct 22, 2022",easy to install and the end result being very efficient in water usage.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 20, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,Rod76,"Oct 19, 2022",,3
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 19, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 19, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,It was a proper purchase. Was easy to install...,Dick,"Oct 19, 2022",It was a proper purchase. Was easy to install and it works great. The extra size was a great improvement over the lower and smaller unit that was removed after 22 years use. Thank you.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 19, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 19, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Quality product! Easy to install!...,Adolph,"Oct 19, 2022",Quality product! Easy to install!,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"Easy set up and install, good flush and decent spot,...",JoeK,"Oct 16, 2022","Easy set up and install, good flush and decent spot, good value for the price",5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"Glacier Bay 2 Piece very good quality. Easy to install, all parts included actually work with instructions.",D T Dennis,"Oct 14, 2022",Glacier Bay Purchase,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,VERY NICE TOILET!,Ikehogan,"Oct 14, 2022",The toilet is pleasant enough as far as toilets go but the 5 stars are for the ample “flushing power”! That is what makes a toilet worthwhile…in my humble opinion that is!,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,The toilet has a strong flush...,ZP plumbing,"Oct 13, 2022",The toilet has a strong flush,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,Shrek,"Oct 13, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"I bought this toilet, and after installation the tank was...",Bruce,"Oct 13, 2022","I bought this toilet, and after installation the tank was leaking, turns out the bottom of the tank has a small crack, and Home Depot will not send a replacement. I live 70 miles from Home Depot and I am 71 years old, and they want me to uninstall the toilet and to schlep it back to the store, humph, last time I shop at Home Depot.",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Great toilet. Easy to install....,Alex,"Oct 13, 2022",Great toilet. Easy to install.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,The seat lid will not stay up for me urinating...,HomeDepotCustomer,"Oct 13, 2022",The seat lid will not stay up for me urinating it has to be held up to use. The tank top pertruds out to far against the seat when raised. I am going to have to buy another seat.,3
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Very low water in the toilet bowl,darlene99,"Oct 13, 2022",Apparently 2 inches of water is the new normal for toilets these days. Sales person says it’s correct for the new “high efficiency” toilets. No way to change it either. I probably would of kept my old toilet if I had known that the bowl only fills up 2 inches!,2
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,TOP FOR TANK DOSE NOT FIT,3rd TOILET INSTALATION,"Oct 12, 2022",NEVER BUY THIS TOILET,1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,toilet easy to install...,LELAND,"Oct 12, 2022",toilet easy to install,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,"Quick, easy DIY instructions and installation",#Dignity2,"Oct 8, 2022","just needed some basic tools, everything else was already assembled. Awesome!",5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Oct 6, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Oct 6, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Don;t buy this toilet,dave,"Oct 5, 2022","The toilet clogs very easily and then is difficult to unclog. The flush is in two stages depending on how far you push down on the flush handle. The 1st stage runs water into the bowl and into the siphon providing a fairly aggressive flush , but its to short of volume to move stools past the goose neck much of the time. The 2nd stage emptys about half the tank with rest of tank water not going anywhere. I plan to remove the toilet and try and return it for a refund. I had a plumber out to check the main line and ream it with a snake to the street a week or so prior to receiving this toilet. .",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,toilet install,ed32,"Oct 5, 2022",the video was clear with instructions and good visual images to follow,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Great toilet,Tony,"Oct 5, 2022",Great toilet and it came with everything to install it🌹,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Oct 5, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Easy to order and pick up; had installed by a...,JOANNE,"Oct 5, 2022",Easy to order and pick up; had installed by a pro,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,PAMELA,"Oct 5, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Outstanding instructions.,Eric Christopher Szabo,"Oct 3, 2022",very user friendly. i especially like how you can repeat each step.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Easy Install,Kris,"Sep 29, 2022",Very good toilet at very low price. Strong flush . . . even if you don't press the lever down all the way it takes everything. Do not press it down all way in order to save additional water. It was easy to assemble and install . . . good instructions. The toilet seat could be more solid. Recommend it to anyone.,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,BARNEY,"Sep 29, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Sep 29, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Sep 29, 2022",,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Bigger than old round toilet,Peering peer,"Sep 29, 2022","Excellent toilet, right price range",5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,Duck,"Sep 24, 2022",,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,The power behind the flush is not as good as...,HomeDepotCustomer,"Sep 24, 2022",The power behind the flush is not as good as I had hoped.,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 23, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,worst toilet ever,btrian,"Sep 23, 2022","I bought these for my recently purchased home. Steath mode sounded good, so i want to tried. You need to flush at least 4,5 times for some floating stuff. They never go, just stay there. Its so annoying and frustrating. I will replace it as soon as i can",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Very basic toilet...it works....,HomeDepotCustomer,"Sep 22, 2022",Very basic toilet...it works.,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Easy. All parts arrived in good shape....,HomeDepotCustomer,"Sep 20, 2022",Easy. All parts arrived in good shape.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 20, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,,HomeDepotCustomer,"Sep 20, 2022",,3
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 18, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 17, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 15, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,This was a great purchase! I would recommend....,HomeDepotCustomer,"Sep 14, 2022",This was a great purchase! I would recommend.,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 14, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Won't Flush Solids,Bill,"Sep 14, 2022","This toilet seems okay for urine only, anything else does not flush down. I don't know if it's not smooth or just poorly designed, but you will need to help the feces along. HIGHLY recommend another toilet.",1
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 14, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 13, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 12, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,HomeDepotCustomer,"Sep 11, 2022",Rating provided by a verified purchaser,4
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,Long51,"Sep 11, 2022",Rating provided by a verified purchaser,5
homedepot.com,https://www.homedepot.com/p/Glacier-Bay-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-N2428E/204074796,2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White,686826,119.0,USD,Rating provided by a verified purchaser...,Anonymous,"Sep 10, 2022",Rating provided by a verified purchaser,5
