,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
65,67,0.0021072896,0.031309325,0.9665834,"The toilet is awesome. I replaced my 20 year old toilet with this and it exceeds my expectations of it. I love shopping at Lowes. The assistant manager at the Lowes in Northeast,Md is exceptional to work with. We remodeled our parsonage at our church and we bought all the materials at Lowes. We also replaced all the carpet in out house and purchased it all at Lowes, and now we remodeled a bathroom in our house. I prefer Lowe's to Home Depot any day.",5,3,0,Positive
66,68,0.010776047,0.12747975,0.8617442,They have improved the base to floor installation bolts for easier installation and designed a new cap for them that looks nice.,5,6,0,Positive
67,69,0.008395776,0.12288451,0.86871976,"I bought these two toilets because they are made in America, had cleaning features, had large diameter flush opening, is a newer water saver design and was of the dimensions, color, and shape I needed. The price was in the medium range compared to other toilets offered by the store and fit my budget. Lowes handled the installation including removal and disposal of the existing toilets. The installer was knowledgeable and had necessary parts on his truck. He cleaned up nicely. The job was completed in one trip.",5,2,0,Positive
68,70,0.106900305,0.31070474,0.58239496,Bought 3 of the same toilet as a result of consumers reports. Very easy to install. Smart space saving design.,5,6,0,Positive
69,71,0.032860264,0.1679084,0.7992314,"Installed 14 months ago. Had to have the water valve moved because it wasn't to the side like it should have been. This toilet goes close to the wall in the back. It does clean as it states but, unfortunately, you still get the water ring in AZ. Comfortable and flush is great. As others state, the seat seems flimsy but so far no problems. Also had to look online to adjust so it wouldn't run occasionally but was easy to do, just took time.",5,3,0,Positive
70,72,0.6711625,0.26661462,0.06222292,"I recently installed the Cadet 3 toilet (Model 338259). It was easy to install. I have had no problems with the installation. The flush is quiet yet powerful. The toilet came with a seat which is a little hard, so I may buy a replacement seat.",5,5,0,Negative
71,73,0.19128448,0.43910253,0.369613,"We were left with a decision to make after the plumber told us our Sterling toilet's gasket would have to be special ordered, and he would have to rebuild the toilet which would only be a little cheaper than buying a new toilet and having it installed. We went online to look at toilets and reviews. We liked the toilets in this house which we bought 4 years ago for their flushing ability and quick tank refill. We have a septic system with a well. We decided on this toilet because of the reviews. There were no real negatives and especially important to us was having a toilet that would clean away waste efficiently (with one flush and leaving the bowl relatively clean). That is absolutely not this toilet. We had two of these installed this morning, and we couldn't be more disappointed. The tank is slow to fill and it doesn't fill with much water. The flush action is extremely poor. To be frank, I have thought about filling a bucket with water to add to the bowl as I flush it. as there is minimal water that comes into the bowl to take down waste products. I even checked to make sure the plumber had turned on the water valve all the way. I am not going to keep these toilets. All of the reviews on here raved about this toilet and most agreed that the only flaw was the seat. I agree that the seat isn't that comfortable but that can be remedied and compared to the operation of the toilet itself, that is of small concern.",1,26,6,Neutral
72,74,0.89752424,0.095350556,0.0071251863,"Bought one of these about 5 years ago, (5 young grand kids then) cause I got tired out plunging out an old one. After no backups on a holiday weekend I bought and replaced two other toilets in the house. I never plunged a toilet since. We relocated and the first thing I replaced were the low toilets with these! Literally will flush golf balls!!",5,4,0,Negative
73,75,0.4549113,0.4670373,0.07805137,The only issue I have with this toilet is that if you're not careful about how you mount the tank to the bowl with the bolts and rubber grommets you will have a leak. They don't cover it in the install info..,4,5,0,Neutral
74,76,0.0017979532,0.010463417,0.9877386,"Renovated 2 bathrooms at same time and used Amer Standard in the smaller one for it's slim line to be proportional to room size VS Kohler toilet used in larger bathroom. The seat is flimsy and continually flexes, it requires multiple flushes to help clean streaks in bowl and you need a toilet bowl cleaning brush available always. Ultimately I will replace it.",2,6,1,Positive
75,77,0.0017839518,0.010156767,0.9880592,This toilet is amazing. Flushes with ease. Compact design. Low water usage. We liked it so much we bought another one for the guest bathroom.,5,5,0,Positive
76,78,0.0075275726,0.03470563,0.9577668,We are remodeling our master bathroom and absolutely love this toilet! It flushes with ease and the height is just right!,5,5,0,Positive
77,79,0.006675667,0.05725608,0.93606824,"great design, great price, easy installation, right height, what else is there to say it just works perfect.",5,5,0,Positive
78,80,0.031330116,0.09850617,0.87016374,Couldn't find desired color in store visit -- went on line and ordered exactly what we wanted. Product arrived at store well ahead of schedule. Pick up was easy and painless. Very happy with purchase.,5,7,1,Positive
79,81,0.61112845,0.3214795,0.06739202,"I really like the look of the toilet. Especially love that it is elongated, but not as deep as your typical elongated toilets. With such a small space to work in my bathroom, this worked great. The only problem is that it is leaking under the tank. Have been tightening the plastic nut, but still a little moisture remains. Don't want to tighten too much and break the plastic nut. Continuing to troubleshoot a week later after install. Once fixed, it will be fantastic.",4,2,0,Negative
80,82,0.4316632,0.39049715,0.17783965,"i purchased this item as part of an overall bathroom remodel. i liked the price, the ada height and the space saving footprint. Assembly was super easy and convenient and saved me a lot of time (the no tools needed is really the truth). I lost all of that saved time and lots more with two problems I had. First was a return trip to the store to determine why my tank lid did not fit properly. I grew up the son of a plumber and worked in my fathers business for years and installed a lot of toilets - this lid did not sit on the tank properly...cover the front edge and the back edge showed - cover the back edge and the front edge showed. Checked the parts list, and tank and lid numbers matched. Lee in the Lumberton store was overly gracious (and trusting) and gave me a different number tank and lid for me to try. I had to remove the supplied tank and reinstall the different tank. (No tools required.) Tank and lid now fit and looked right. How does a manufacturer send out a product that offers needless frustration like this? But a deeper frustration set in when i was ready to operate the toilet. I hit the flush lever and released it - like everyone in America is used to doing. The flapper came up and immediately closed back. No bowl flush at all. Thus ensued a quest on the internet to find some instructions for the fluidmaster 540 flapper operation. The site offered by Am Std was for the fill valve only..no good. I finally found a help site that reviewed how to adjust the flapper by rotating the clear bulb. It comes set on 1 but needs to be set on 10. Why would a manufacturer send out a product intentionally set not to operate properly? A word of caution on the adjustment of the flapper (which you will find no information about on fluidmaster or am std sites)--do not attempt to rotate the clear bulb in position - you'll break off all the setting tabs. Remove the bulb by depressing the two extruded tabs with a small screwdriver to release the bulb. Pull it straight out and then reinsert it to the 10 setting. My toilet now flushes properly with just a push of the lever and release. I was 10 minutes away from boxing the whole thing up and returning it for a Kohler. Too much manufacturer frustration for something as basically simple as a toilet. Now I still have another return trip to the store to return the first tank and lid.",3,55,18,Negative
81,83,0.39888388,0.34716842,0.25394773,"Like many others stated or implied, this toilet is great. It flushed fast and clean but you do have to hold the handle down for a second or two for solids. The only downfall is the seat, I felt like it was going to fall apart on me. when i saw one in sale I bought it, solid wood and somewhat heavy if you have kids that might drop the seat on themselves. It flushes fast and very thorough. Aside from the seat the only other thing I did not like was the price, considering the other stuff available it seems a little expensive, However, when i was searching for a new toilet the other options were missing... Last, they should have included instructions for changing the seat. Maybe they did but I had a plumber do the install so maybe they were included but i never saw them,... the downgrade to four stars is because of the seat.",4,2,0,Negative
82,84,0.1364032,0.38346407,0.48013276,Works well - very easy to install. My only con is that the toilet seat is poorly made and will need to be replaced.,4,7,1,Positive
83,85,0.94900227,0.04622393,0.0047737174,"...easy to install as are most toilets. Getting $100 back from my city for low flow toidy helped in decision to get this 1.28 gpf instead of a 1.6. May have to flush more than once for waste removal, but not every time. Nice that everything was already installed (fill valve, drain tube, etc.) but since this wasn't stated on box, I had to return these items since I purchased separately (don't install toilets a lot, so wasn't sure). No biggy tho. Waiting a bit longer before buying a couple more to replace the rest of our Hobbit toilets.",4,1,0,Negative
84,86,0.28214484,0.47725788,0.24059728,I have purchased two American Standard toilets in the past three months. The first toilet fill valve did not work properly and had to be replaced. The second toilet had problems with the gaskets in the toilet tank and were difficult to stop leaking. I've used American Standard for several years and the quality has gone down significantly.,2,3,0,Neutral
85,87,0.002896086,0.022852832,0.9742511,"I noticed a number of comments about difficulty installing this toilet. To give you a sense of my skill level, I have probably installed at least 5 toilets in my life but I am certainly no plumber, a very low-grade DIY at best. I found this to be a very easy to install toilet. I really did not notice it being heavier than other toilets that I installed. I had to cart it up to a 2nd floor location but by taking the bowl and tank separately it was not that difficult. I can see how it could be excessively heavy for some but not more so than other toilets I have toted. Installation took me about 1/2 hour--very straightforward. I saw some comments to the effect that installing the tank was tricky and took 2 people. I had no problem doing it by my self. My only complaint is the flush. I saw the flush rating was ""4 to 5--best"". The flush on this unit is significantly weaker than the other toilets in my house but those toilets are older, 1.6 gallons per flush compared to the 1.28 gallons per flush of this unit. Not surprisingly, I would say the flush is about 25% less than the older toilets. I am sure the flush is limited by regulation and it may be that this one does just fine compared to other 1.28 gpf units. I wish American Standard had come up with a design that compensated for the reduced flush volume. I just know I am going to have to keep the plumbers friend close by when using this toilet.",4,5,0,Positive
86,88,0.015293741,0.0793879,0.9053183,Product was easy to install. The only thing extra we needed to purchase was a new water supply line. Looks nice. Flushes well even with the low water use.,5,4,0,Positive
87,89,0.015450694,0.076074034,0.9084753,Still another old toilet to replace. There is a big difference in the amount of water used. It flushes way better than the other and uses 1/2 the water. I really liked the fact that everything was already mounted in the water tank. All it took was a small adjustment to the water level. I will buy another for the other bathroom.,5,3,0,Positive
88,90,0.029679721,0.08777521,0.8825451,"Like the way it works and looks. Doesn't make that turbo-blast as some newer ones do. Nice tank design, uses less water. Good buy!",5,4,0,Positive
89,91,0.1749646,0.3405073,0.4845281,"I purchased this toilet to replace the one at my cabin. The old one was a round, short one. It was causing me problems due to medical issues. This toilet was a breeze to install. I took the Lowe's associate's advice and bought an updated wax ring. Everything went together very easily and in no time I had a new toilet. I can't believe what a difference that little bit of increased height made. The flushing mechanism works very well and it is also relatively quiet compared to other toilets? I would highly recommend.this product.",5,1,0,Positive
90,92,0.008248899,0.06665869,0.92509234,"This unit is advertised as being a self cleaning toilet. I've found the opposite to be true...it seems to need cleaned more often than the old unit it replaced. Otherwise it seems of good quality, except for the cheap plastic seat, was easy to install and works well. There are no leaks and the unit fills quietly.",4,3,0,Positive
91,93,0.018171368,0.08242366,0.89940494,"We just had one of these toilets installed as part of a total bathroom update. I can't speak to the long-term quality since we've only had it a week, but so far we are very pleased. Our contractor (a pro of course) had no problems at all installing. The flush is extremely quiet, quick, and thorough. A bonus for us is that this model qualifies for a cash rebate through our local water authority--so we are going to replace the one in our master bath with the same model. We are looking forward to watching our water bill go down, as we are replacing the original fixtures in our 30+ year old home.",5,0,0,Positive
92,94,0.003603892,0.06627989,0.9301162,We were able to install very quick easily. Our house came with the round seats and we were worried that when we switched to the elongated one that it would get in the way of the door. With the slimmer tank design it did not take up any more room and our door remained obstruction free. It flushes a full flush without any of the problems that are common with poorly designed low flow toilets. Over all I highly recommend this product!,5,2,0,Positive
93,95,0.017955966,0.09460462,0.8874394,personal working in Lowes was a great help in making a choice .,5,4,0,Positive
94,96,0.006409603,0.027744135,0.9658462,"Replaced a larger tank 15 year old toilet and expected this model to have less flushing power. Just the opposite - it had much more flushing power using less water. As a female, I had no problems installing it myself. Great quality for the money. Highly recommend.",5,3,0,Positive
95,97,0.006245408,0.032227315,0.9615272,"It sounds crazy to say that about a toilet, but I really am that pleased to say it. The design is perfect for my bathroom, and finding the right color should have been more a little difficult. I ordered it on-line, Lowes had it in the store, and I had them deliver it to my home. This is not the first time I have dealt with the folks at this store. EVERYONE I have talked to and dealt with are exceptional!!!!!",5,2,0,Positive
96,98,0.34209567,0.4442891,0.21361527,We purchased 2 of these and had them installed when we bought our house. They have been used for about 3 months and so far we couldn't be happier with them. Have had no problems with these toilets and love the water we are saving with each flush.,5,3,0,Neutral
97,99,0.0060692937,0.04302699,0.9509037,"This toilet is reasonably priced and works well. I had two issues. First and most important, the box that I bought was a return. I had to return to the store several times to replace missing/damaged parts. The second issue was the water supply line. I went from a standard height toilet to a chair height toilet. The water line didn't reach the tank inlet. Only two inches higher but it might as well have been a mile. Another trip back to the store.",5,3,1,Positive
98,100,0.03913208,0.110081576,0.8507863,I replace two older toilets and am absolutely happy.,5,8,2,Positive
99,101,0.005042734,0.055888582,0.9390686,"This toilet is a very good quality toilet. I was a little concerned about buying a "" water saver "" toilet in that it wouldn't do a good job of flushing lots of waste and or paper but it does a GREAT job and saves water at the same time!",5,3,0,Positive
100,102,0.794704,0.17034377,0.03495221,The saver bone complete toilet came with everything I needed to make a successful replacement of an old unit. The instructions were clear and practical. All the components fit as directed. Thanks for a smooth transition!,5,3,0,Negative
101,103,0.029107165,0.17156062,0.7993322,"Overall, the toilet does exactly what it is supposed to do. I'm unimpressed with the seat. I'm used to being able to sit on the toilet with the seat down, and you cannot with this particular toilet. The seat is flimsy. Of course, an easy solution is buy a new toilet seat, but that's another purchase on top of a relatively expensive toilet.",3,4,1,Positive
102,104,0.07500604,0.20065752,0.7243364,We new the dimensions of the toilet we wanted. When we read the tooless installation on the box we chose it. And a good choice it was. Never ever installed a toilet with such ease!!,5,3,0,Positive
103,105,0.004837685,0.052513335,0.942649,this is the fourth American Standard cadet saver toilet i have purchased and installed for my home and other family members home. Easy to install with no tools required for installation. The flushing power is great and uses less water than normal older toilets. The only negative i have found with this toilet is the seat is plastic. Overall you cant go wrong with this purchase.,5,2,0,Positive
104,106,0.001421628,0.022188937,0.97638947,"The associate's guidance was as always most helpful,quality high, all the hardware was present, installation smooth and seem less. This is exactly why I always trust Lowes.",5,3,0,Positive
105,107,0.013844822,0.067332044,0.9188231,"We chose this model due to it brand name, the fact it matched other porcelain in the bathroom. The toilet has functioned flawlessy and we are very happy with it.",5,3,0,Positive
106,108,0.1677014,0.29562595,0.53667265,"After having a 30 year old toilet, this is like a piece of art! Works perfectly. No complaints. I did pay to have it installed by a professional.",5,3,0,Positive
107,109,0.0029260851,0.07380306,0.9232708,I bought this toilet because they didn't have the one I wanted in stock (the one I wanted was cheaper and probably not as good anyways). Easy to install. Fits perfectly in my space. I was reading the other reviewers and I don't understand any of the problems that they encountered. I am going to buy another one for my other bathroom and install it this weekend!,5,2,0,Positive
108,110,0.0018878577,0.023959573,0.97415257,"This chair height ,elongated toilet fits in the space of a round toilet. It is great for the smaller bathroom with tight spaces.",5,3,0,Positive
109,111,0.039748058,0.37633058,0.5839213,A well constructed Toilet seat. Very pleased with the quality. Sales person very knowledgeable of the product.,5,3,0,Positive
110,112,0.027425984,0.14932129,0.82325274,Easy to install. Be sure to purchase a longer supply line. The one that came with toilet was little short.,5,3,0,Positive
111,113,0.0024292942,0.024527926,0.97304285,Easy install. Thought it won't have enough power to flush but amazingly does its job well.,5,3,0,Positive
112,114,0.00248739,0.060801126,0.93671143,The product works well and was a breeze to install. Would buy it again if needed.,4,3,0,Positive
113,115,0.35425252,0.55305225,0.092695214,I purchased this item in store and the salesman made the purchase very easy.,5,3,0,Neutral
114,116,0.8009956,0.18205217,0.016952178,Very economical. Be careful of the lid. It will crack easily. Don't let anything drop on it.,3,8,3,Negative
115,117,0.95471054,0.039103616,0.0061857956,"This toilet does flush okay, but it does not clean the bowl.",4,5,1,Negative
116,118,0.6500775,0.28170136,0.06822109,It is necessary to clean this toilet after each use or look at a nasty mess on the side walls of the inside bowl. This toilet does not provide enough water to wash the bowl properly. I find myself flushing it 5 to 8 times per use trying to clean it without having to bring out the cleaner and brush... Water Savings is not near worth the mess you get with this horrible toilet...,1,5,3,Negative
117,119,0.7654852,0.19086123,0.04365363,"After purchasing, installation was easy with good instructions...Seems to flush well and easy to clean...Like everyone else said, the seat is about as bad as it gets... The catch?? After two days, I noticed a small amount of water on the floor under the tank area...After some exploration, noticed the tank was leaking somewhere between the tank and bowl...Easy fix I thought....Tightened up the bolts that hold the tank to the bowl....A day later, more water on the floor....UGHH!! Got my tools back out, removed the tank, re-read the instructions to make sure I wasn't missing something, and re-installed, swapping the bolts and washers just to try to eliminate the small leak....Turned on the water and it's leaking even worse.... Took the tank back off and put the tank together on the counter, using sockets so that I was able to tighten the tank bolts/washers...After an hour, I have a puddle of water on the counter leaking from a hairline crack that runs half-way across the bottom of the tank....Needless to say, I am heading to Lowe's with the tank as soon as I am done typing this...I am hoping that they will willingly swap just the tank out as I have no desire to pull the installed bowl back up and cleaning all the wax off the bottom... Will alter this depending on how I am treated....",3,12,6,Negative
118,120,0.16240461,0.51914716,0.31844822,"I installed the toilet, turned on the water and the valve would not shut the water off. I removed, adjusted and reinstalled the valve and it still did not shut off. Thank goodness I had a spare flush valve and the problem was fixed. Needless to say I was not thrilled with the Quality Control on this product.",3,2,0,Neutral
119,121,0.027252506,0.09757955,0.8751679,"I had a Cadet 3 toilet installed about three years ago in one of our three bathrooms and have been very pleased with its operation and cleanliness. (I think it was a 1.6 GPF model.) Last week I had two of the 1.28 GPF ""Saver"" models installed in the other bathrooms, thinking they would be just as satisfactory since the advertised features and appearance were the same. Well, not quite. Stuff ejected under high gas pressure does stick to the back of the toilet despite the ""Power Wash"" and ""Ever Clean"" bowl surface. (However, a stream of water from an adjacent shower hose immediately removes it.) This is my only disappointment. In an attempt to improve performance I used the adjustment screw in the tank to raise the water level to the maximum. Then, after reading the review by ""plumbingsemipro"" (November 11, 2012) and following his helpful instructions, I adjusted the flapper, which was set on 8, to the number 10 setting. These adjustments have a marginal effect and probably increased the GPF to about 1.5. Nevertheless, the most effective operational tip is to hold the handle down for a full three seconds to fully drain the tank - and then use a shower hose when necessary. (I have an idea that the round bowl model would be less likely to have this problem but the elongated bowl is what everyone wants for seating comfort.) As for the cheap toilet seat, when I first tried each toilet, I noted a sharp square edge on the underside of the seat pressing into my flesh. A few minutes with a fine grade sanding block rounded the edges sufficiently for reasonable comfort. Yes, the lid does buckle when I sit on it (185 lbs) but the depression is comfortable and it shows no signs of cracking. So, for the time being I will save the $40 or more per seat to replace them and continue to use them. I did purchase a better grade wax ring, to be on the safe side, and the water inlet connection line for each toilet. Since I live in Florida I opted to have them installed to avoid paying sales tax on the merchandise. That, along with Lowe's 40% discount on the second installation, brought the net installation cost per toilet to $65. Something you might want to consider under similar circumstances if you don't want to wrestle with heavy crockery and want the installation to be fast and guaranteed.",4,4,0,Positive
120,122,0.030612918,0.077826984,0.89156014,"Overall this toilet performs very well. The seat is not the best so that kept us from giving it a 5 star rating. I can't comment on installation because our plumber installed it. It flushes well and unlike our old toilet, everything is gone with the first flush. This is a good value for the price.",4,2,0,Positive
121,123,0.08824366,0.43932438,0.47243187,This toilet is very easy to install and it requires no tools ( other than the ones provided in the box) The only slightly negative thing about this product is the seat feels a little cheep for the price of the toilet. Overall it is a very good product and I would defiantly recommend it to friends.,4,2,0,Positive
122,124,0.13832633,0.42901137,0.43266225,"The hardest part of the installation was getting the old toilet out. New toilet went together easily the instructions were clear and easy to follow, The new wax ring had rubber insert so fit perfectly between toilet and flange. didnt have to cut of the flange bolts as covers were tall enough.",4,2,0,Positive
123,125,0.0034754663,0.03736807,0.95915645,"A quick early review: The installation of this toilet was easy. The directions were adequate. The wax ring came somewhat crushed, but reshaping it worked fine so far. The porcelain on the outside back of the bowl section is rather weak. You can see the seam quite clearly. Since I live quite a distance from the store it wasn't worth my time to take it back. I would suggest you check the porcelain before you leave the store. The flushing works well so far. If you want more water add a small extension to the overflow tube. The new water ""rules"" may create a problem in the sewer lines with inadequate water volume to keep solids flowing. To maintain some level of insurance I would suggest double flushing at least once a day.",4,0,0,Positive
124,126,0.09810204,0.4012268,0.5006712,Having the toilet higher is very advantageous to aging knees. I had Lowes do the install and was very pleased with efficiency of the process. this was my fourth project install with Lowes and certainly a great way to get things done that are beyond my expertise and physical capability.,5,2,0,Positive
125,127,0.003193892,0.013484163,0.9833219,"We bought this toilet as we remodeled our bathroom. American Standard being a known name, we felt comfortable with the purchase, and liked the description. The only flaw is the seat that is provided with it. It is cheap plastic, and we immediately replaced t with a quality seat.",4,2,0,Positive
126,128,0.0022762893,0.0173536,0.98037004,"We’ve been using this toilet for four months: zero clogs, zero leaks, zero issues. Love it so far!",5,0,0,Positive
127,129,0.027819192,0.15175557,0.8204253,"I've only had this toilet for a few weeks, but the install was easy (I've done a lot of these over the years!) and came complete with everything you need. The flush seems very powerful ... so far so good. Lowes plumbing associate was very helpful.",5,2,0,Positive
128,130,0.6099578,0.33133635,0.058705874,"It's nice that the elongated bowl toilet fits in same space as previous round bowl toilet. With a smaller bathroom, space saving is a plus. Attaching the tank to bowl is a little tricky with trying to push down on tank and tighten the bolts.",5,2,0,Negative
129,131,0.008501685,0.042355623,0.94914275,"Works well, but the design pushes water hard and that makes it noisy. Water level adjustment incorrect so it constantly caused water to seep into the bowl. Needed to adjust the level so that it didn't go into the overflow.",4,2,0,Positive
130,132,0.1287437,0.25042835,0.620828,I am very pleased with our new toilet. I don't feel like I am going to fall to the floor when I sit down. I suspect that our water bill will show improvement in the near future from less water needed to flush and fill tank.,5,2,0,Positive
131,133,0.025391454,0.09013409,0.88447446,"At first I was annoyed at the cost, feeling I was paying for the color, but it is a quality toilet. this bowl stays clean no matter what you put into it. quality construction. easy install. very good seat.",5,2,0,Positive
132,134,0.0018137053,0.007679836,0.9905065,"I really like this toilet, except that the seat is a little flimsy. It flushes quietly, fills quickly and flushes everything on the first flush. I will be replacing the seat, then it should be perfect.",5,2,0,Positive
133,135,0.004290093,0.048651055,0.94705886,"I just had three of these toilets installed and love them. The higher height is great, the flush is smooth, and they feel very substantial. I am quite happy with my choice!",5,2,0,Positive
134,136,0.003475195,0.043544527,0.9529803,Easy to install and definitely saves water when flushing - working just fine.,5,2,0,Positive
135,137,0.09528763,0.3488636,0.5558487,"I researched a lot of toilets looking for one that had a good rating and was in an off-white color as opposed to white. Found this one which met my needs and was a good price. It has a water saving function based on how you push down on the handle verses having two separate buttons to push. The toilet flushes well and clean. We are very happy with the value, the way it looks and functions.",5,1,0,Positive
136,138,0.5252484,0.38930175,0.08544989,"Item works good, small foot-print, however, a little too pricey for item. They have yet to offer a discount or lower the price on this item. Go figure...",4,4,2,Negative
137,139,0.017778741,0.10758522,0.87463605,no water saved with this toilet. we have to double flush most of the time due to the small tank.,1,4,2,Positive
138,140,0.0067318724,0.069709554,0.9235586,"I read the reviews and bought one for my master bath remodel. I replaced the seat while I was installing with a removeable soft close wood seat due to the reviews I read. We love the height, the look, easy to clean and the water savings. I havent seen any flush problems. We also got a rebate from our local water district. Am remodeling the guest bath and just got one for there also. I would recommend this toilet, but would tell you to buy and install a new seat. It is a 5 star toilet with the new softclose seat I installed.",4,0,0,Positive
139,141,0.53695333,0.34669128,0.116355374,"I installed this in under 1 hour. Everything is in the box. It is a very comfortable, water saving toilet. The two pieces go together very easily. Flushes strongly and stays clean. The main features I like is the height, comfort of the seat and water saving. For the price I paid I will be installing two more in my house.",5,1,0,Negative
140,142,0.022374481,0.15935318,0.81827235,"I normally don't write reviews but thought I would write one for this toilet. The flushing power of this toilet is poor! I read the literature on the toilet before I bought it. Product info said that it was rated BEST 4 out of 5 in flush power. The toilet will not move the TP around the side or front of the toilet with out a few flushes which defeats the purpose of a 1.28 gallon flush toilet. Noticed that the water holes that are used to flush the water down the sides are very small and very little water comes out. I adjusted the flapper valve to the highest #10.Didnt work. Some of the valves set at the factory are set at #1 for minimum water flow. Long story short. Went to Amazon and ordered the ""Flush Saver 3"" Standard Lever handle dual flush kit"" . Set both high and low flush rates to max. Also set the over flow pipe and float to max so the tank would fill much higher. WOW, what a difference in flush power! Long and powerful flush. No more problems! Only cost about $34.",1,1,0,Positive
141,143,0.69779783,0.24788673,0.054315377,"I'm very happy with this toliet's flush. Even though it uses very little water, the flush is strong and really cleans out the bowl! I never have to use a cleaning brush. As with other reviewers comments, the seat does get loose once in a while, but you just retighten it. If for not this minor task, I would've given 5 stars. But you won't be dispointed with this toilet! O'yeah, I just remembered, I do have to hold the lever down a little while in order to drain all the water out of the tank to get a complete flush.",4,0,0,Negative
142,144,0.4904233,0.34349492,0.16608183,"Purchased & installed this ""Saver #710FA.101"" (bone color) in March 2017 for a remodel. The toilet never clogs, but we ALWAYS need to line the bowl with layers of tp to prevent solids from sticking to sides. Always leaves behind traces of solids. Now we save on water but use twice the amount of toilet paper. Can't understand your term of ""Everclean"". Also, the standing water level in the bowl is extremely low which allows solids to stick to dry bowl sides. We keep a 20 oz. cup on tank with a post-it saying to add 1 cup of water to bowl before using. Very disappointed in the only brand that I trusted in all of my installations for the past 48 years. Also comes with the cheapest plastic seat known to mankind. Oh well, I guess it's time for a change. Wish I could return it!!",3,0,0,Negative
143,145,0.5979945,0.3020353,0.099970095,"This is the second toilet of this style we have purchased. We loved the first one but over the last couple of years a hairline crack appeared in the front so we decided to replace it. The problem with the new one, we have to take the lid off from the tank to make the lever drop to let water refill the tank every other flush. It's so annoying. The inside parts will have to be replaced to remedy this. The other down side is the toiler seat. It is a great design as far as the quick release but the quality of the plastic seat is poor. It squeaks and makes noise every time someone sits on it. The old one did not do this. I love the ease of cleaning the smooth sides and the overall look of this design but something needs to be done to remedy the problems with the newer version.",3,0,0,Negative
144,146,0.010500458,0.08856309,0.9009365,"Easy to install, flushes very well but the seat is real flimsy .... spend the extra bucks to get one with a better seat or buy a different seat. The toilets are displayed above the boxes where you can not reach them so I couldn't tell how bad the seat was until I opened the box at home.",2,2,1,Positive
145,147,0.02923798,0.113451935,0.8573101,I recently had prostate surgery. I previously had standard sized toilets. I needed to install an elongated open front seat to help me keep my pants dry. I found the kohler seat but found it didn't fit my original toilets. I found this model and it fit my new seats perfectly. These will pay for themselves in about 20 years in water savings. But for comfort and ease these have worked wonders in my home. I no longer worry that I will have to use the toilet. I have these great models in both my bathrooms now.,5,0,0,Positive
146,148,0.03797559,0.19082671,0.7711977,"My elderly parents bought this toilet recently when they could no longer find repair parts for their old one. My mother wanted an efficient toilet that looked good, and that was easy to clean. My main concern was how difficult it would be to install. She could not have made a better choice. It was very quick and easy to install. It is amazing how well it flushes considering how little water it uses. My mother lives the way it looks and has no trouble keeping it clean because of the enclosed sides.",5,0,0,Positive
147,149,0.021750823,0.061308526,0.9169407,"I recently had a hip replacement and had to use a toilet seat riser on my older toilet. Fortunately, the toilet broke and I was forced to get a replacement. I have been wanting to replace it anyway because it used so much water. The old one was only 14"". I upgraded to the 16 1/2"" and no longer need my ""booster seat"". This new toilet is very efficient, the right height and with the elongated bowl is very comfortable. It only took my brother about 1 1/2 hours to remove the old and install the new. Our town water always left a pinkish mold on the bowl but with this ever clean finish that doesn't happen anymore. If I had to state a Con it would be that the seat is a bit flexible and squeaks a little but I assume it's because it is elongated. Other than that I highly recommend this unit.",5,0,0,Positive
148,150,0.00189914,0.015739627,0.9823613,I am very well satisfied with this AS toilet which was easy to install with all included parts needed. The toilet flushes forcefully and has not ever clogged since installed. The appearance is nice as is the Ever Clean finish that really makes a difference cleaning wise. The first thing I did was buy a new solid toilet seat as the flimsy plastic one included just didn't work for me as you could not sit on it's closed lid and was so thing I thought it would break! Overall an excellent toilet.,5,0,0,Positive
149,151,0.02238486,0.42222473,0.5553904,"I bought one of these just to replace an old round short one and liked it so well that I bought another for downstairs. They flush great, and use less water somehow. Great job, American Standard & Lowes.",5,1,0,Positive
150,152,0.55914223,0.33117452,0.10968325,"BOUGHT 2 UNITS. THE FIRST WENT REAL EASY, BUT 2ND UNIT HAD TO USE EXISTING T BOLTS WHICH REQUIRED SOME MODIFICATIONS. ONCE THAT WAS DONE THE INSTALLATION WENT FLAWLESS. UNIT FLUSHES FAST AND CLEAN,",4,2,1,Negative
151,153,0.0052491524,0.03877498,0.9559759,Great looking but a PIA to install and if the toilet comes loose(what seat doesn't) it's impossible to tighten. You can not reach the seat bolts from underneath and you can't get the seat off unless you cut the bolts. Our solution is to squeeze some loctite goop around the seat bolt covers and hope it hardens enough so the seat doesn't slip sideways anymore. Poor design. Thought it would be great for keeping clean but the frustration of the seat makes me wish I'd gone with the old style.,2,0,0,Positive
152,154,0.004897019,0.053038858,0.9420641,"We have only one bath for a family of four, so it has to perform well. A friend has this toilet, and recommened it. Easily installed it myself after dinner one night. Love the dual flush feature from an environmental standpoint, and also as a better fit for a septic system. I find the low water use button handles most needs, and don't really use the standard flush. Have had it for a month with no problems. Flushes clean, no leaks, hasn't clogged, refills quickly. Would highly recommend.",5,0,0,Positive
153,155,0.02067962,0.0999658,0.87935454,"We ordered these on-line, and they were ready for pick-up by our contractor. Couldn't have been easier. We especially appreciated the personal call from the store verifying the pick-up date.",5,1,0,Positive
